Age,Education,Department,Job_Title,Experience_Years,Num_Skills,Skills,Salary_USD,Salary_Label
31,Master's,Marketing,Content Writer,9,3,"SQL, Cloud (AWS/GCP), Python",81971.05,High
33,PhD,IT,DevOps Engineer,9,4,"Machine Learning, Communication, Python, Leadership",90864.21,High
29,PhD,IT,DevOps Engineer,4,3,"Communication, Java, Leadership",82480.79,High
36,Master's,Data Science,ML Engineer,11,7,"Data Analysis, Excel, JavaScript, Cloud (AWS/GCP), Leadership, Project Management, SQL",93944.42,High
23,Bachelor's,IT,Software Engineer,2,3,"Excel, Communication, Machine Learning",43670.58,Low
27,Bachelor's,Finance,Financial Analyst,4,7,"Excel, Java, Communication, Machine Learning, Project Management, SQL, JavaScript",72060.69,High
22,Bachelor's,Finance,Financial Analyst,0,7,"Leadership, Excel, Java, Project Management, JavaScript, Communication, Cloud (AWS/GCP)",54766.2,Low
20,High School,Finance,Accountant,2,2,"Cloud (AWS/GCP), Project Management",38577.24,Low
21,High School,Data Science,ML Engineer,1,2,"Machine Learning, Data Analysis",48533.68,Low
27,Master's,Marketing,Content Writer,2,4,"Cloud (AWS/GCP), Machine Learning, SQL, Data Analysis",75343.3,High
27,PhD,Data Science,ML Engineer,3,7,"Python, Leadership, Communication, SQL, Java, Excel, Cloud (AWS/GCP)",90368.57,High
32,Master's,Finance,Financial Analyst,9,2,"Project Management, Leadership",77515.96,High
20,Bachelor's,IT,Software Engineer,0,5,"Power BI, JavaScript, SQL, Leadership, Java",62720.42,Low
40,Master's,Finance,CFO,15,6,"Python, Machine Learning, SQL, JavaScript, Leadership, Power BI",93329.73,High
26,Master's,Marketing,Marketing Manager,1,5,"Project Management, Excel, Machine Learning, JavaScript, Cloud (AWS/GCP)",58340.21,Low
31,Bachelor's,Operations,Supply Chain Analyst,11,6,"Java, Python, Data Analysis, Leadership, Excel, SQL",79219.76,High
25,Bachelor's,Marketing,SEO Analyst,4,3,"Python, Power BI, Leadership",40611.98,Low
30,PhD,IT,QA Engineer,6,6,"JavaScript, Java, Project Management, Python, Data Analysis, Machine Learning",87640.81,High
32,PhD,HR,HR Manager,5,3,"Excel, Communication, Java",69704.92,Low
28,Master's,HR,Training Specialist,5,5,"Excel, Power BI, Project Management, Cloud (AWS/GCP), SQL",62602.28,Low
23,Bachelor's,Sales,Sales Head,3,5,"Machine Learning, Java, Python, SQL, Leadership",48816.46,Low
21,Bachelor's,Sales,Sales Head,1,6,"JavaScript, Project Management, Leadership, SQL, Data Analysis, Communication",52342.55,Low
27,Master's,HR,Recruiter,4,7,"Cloud (AWS/GCP), Data Analysis, Java, Project Management, Leadership, Excel, Machine Learning",66782.5,Low
29,Bachelor's,Finance,Financial Analyst,7,2,"Power BI, Data Analysis",67804.72,Low
20,High School,Sales,Sales Executive,2,4,"SQL, JavaScript, Communication, Python",36070.7,Low
22,Bachelor's,Sales,Sales Executive,1,4,"Project Management, JavaScript, Power BI, SQL",60604.7,Low
23,Bachelor's,IT,QA Engineer,0,7,"SQL, Power BI, Leadership, Machine Learning, JavaScript, Java, Cloud (AWS/GCP)",78937.03,High
36,Master's,IT,DevOps Engineer,11,5,"Data Analysis, Power BI, Java, Leadership, Project Management",89163.89,High
33,Bachelor's,IT,Software Engineer,10,7,"Data Analysis, Communication, Project Management, Machine Learning, Power BI, Python, SQL",86267.22,High
23,High School,Data Science,Data Analyst,3,4,"Communication, JavaScript, Project Management, Excel",51127.18,Low
28,Master's,Finance,Accountant,5,4,"Project Management, Python, Machine Learning, Java",76033.36,High
24,Master's,Sales,Sales Head,2,3,"JavaScript, Project Management, Java",74465.37,High
27,Master's,Marketing,Marketing Manager,4,2,"Cloud (AWS/GCP), Java",56565.04,Low
27,Bachelor's,HR,Training Specialist,5,7,"Project Management, Leadership, Java, Cloud (AWS/GCP), Power BI, SQL, Data Analysis",55693.31,Low
26,Master's,HR,Recruiter,2,2,"Java, Power BI",64312.14,Low
25,Master's,Data Science,Data Scientist,3,5,"Cloud (AWS/GCP), Python, Project Management, Machine Learning, Leadership",86034.77,High
24,Bachelor's,HR,HR Manager,4,3,"Power BI, Java, Excel",54215.72,Low
24,Master's,Operations,Supply Chain Analyst,1,3,"Data Analysis, Communication, JavaScript",61110.5,Low
29,Bachelor's,Data Science,ML Engineer,9,3,"Power BI, Excel, Data Analysis",82786.68,High
26,Bachelor's,IT,Software Engineer,3,3,"Power BI, Project Management, Cloud (AWS/GCP)",58287.2,Low
26,High School,Finance,Accountant,5,3,"Java, Leadership, Data Analysis",54901.01,Low
39,Master's,Marketing,Content Writer,17,5,"Project Management, Data Analysis, Leadership, SQL, Cloud (AWS/GCP)",100336.9,High
30,Master's,Data Science,ML Engineer,6,3,"Machine Learning, Python, JavaScript",78204.52,High
21,High School,Sales,Sales Executive,1,2,"Python, Cloud (AWS/GCP)",37692.04,Low
24,Master's,Operations,Logistics Head,2,7,"Leadership, Data Analysis, Java, JavaScript, Power BI, Cloud (AWS/GCP), Excel",63997.42,Low
43,Master's,Operations,Logistics Head,20,3,"SQL, Leadership, Communication",92515.72,High
23,Master's,Marketing,SEO Analyst,0,3,"Power BI, SQL, JavaScript",42683.34,Low
32,Bachelor's,HR,HR Manager,9,3,"Excel, Java, Project Management",68135.62,Low
28,Bachelor's,Data Science,Data Analyst,5,6,"Leadership, Data Analysis, Communication, Power BI, Machine Learning, Cloud (AWS/GCP)",69812.2,Low
24,High School,Marketing,SEO Analyst,4,3,"Python, Project Management, Excel",42059.3,Low
28,Master's,Finance,Accountant,3,5,"Java, Cloud (AWS/GCP), Python, JavaScript, SQL",59168.31,Low
28,Bachelor's,Marketing,SEO Analyst,5,6,"Leadership, Power BI, Machine Learning, Java, Python, Excel",58129.02,Low
21,High School,Operations,Supply Chain Analyst,2,3,"Communication, JavaScript, Machine Learning",37458.17,Low
33,Master's,HR,Recruiter,8,6,"Project Management, Leadership, Python, Java, Machine Learning, Excel",72354.95,High
28,PhD,Finance,Accountant,1,4,"Communication, Leadership, Java, Python",69087.62,Low
26,Master's,Finance,Accountant,1,2,"Project Management, Excel",54677.96,Low
29,Master's,Sales,Sales Head,4,7,"Machine Learning, Power BI, Project Management, JavaScript, Java, SQL, Communication",66205.74,Low
29,PhD,Operations,Supply Chain Analyst,2,5,"Excel, Leadership, SQL, Java, Python",78575.36,High
27,Bachelor's,Operations,Operations Manager,5,6,"Excel, Communication, Machine Learning, JavaScript, Python, Project Management",63830.67,Low
31,Bachelor's,Sales,Account Manager,8,7,"Leadership, Java, Cloud (AWS/GCP), SQL, Project Management, Excel, Power BI",92438.19,High
29,Master's,Operations,Supply Chain Analyst,4,2,"Machine Learning, Communication",67085.25,Low
28,PhD,Marketing,Marketing Manager,1,7,"Java, Leadership, Communication, Excel, Machine Learning, Power BI, JavaScript",86540.33,High
28,Bachelor's,HR,Training Specialist,8,5,"SQL, Machine Learning, Power BI, JavaScript, Cloud (AWS/GCP)",64766.58,Low
34,Bachelor's,Marketing,SEO Analyst,11,3,"JavaScript, Project Management, Power BI",75411.41,High
20,Bachelor's,HR,Recruiter,0,5,"Leadership, JavaScript, Java, Python, Cloud (AWS/GCP)",41590.97,Low
23,Bachelor's,Sales,Sales Head,1,6,"Cloud (AWS/GCP), Communication, Java, Excel, Machine Learning, SQL",46460.39,Low
22,Bachelor's,Sales,Account Manager,0,2,"Machine Learning, Power BI",44838.92,Low
25,PhD,Operations,Logistics Head,0,4,"SQL, Communication, Data Analysis, Excel",73988.24,High
33,Bachelor's,Marketing,Content Writer,10,5,"JavaScript, Leadership, Power BI, Excel, Project Management",73611.88,High
23,Master's,Marketing,SEO Analyst,1,4,"Data Analysis, Leadership, Machine Learning, SQL",49593.75,Low
23,Bachelor's,Finance,Accountant,3,4,"Python, SQL, Java, Machine Learning",51468.28,Low
20,High School,Data Science,Data Analyst,2,6,"Machine Learning, Excel, Java, Cloud (AWS/GCP), Leadership, Power BI",44384.51,Low
26,Bachelor's,Operations,Logistics Head,4,6,"SQL, Cloud (AWS/GCP), Power BI, Machine Learning, Leadership, Excel",51252.7,Low
23,Bachelor's,HR,Training Specialist,1,5,"Leadership, Data Analysis, Cloud (AWS/GCP), Excel, Machine Learning",45509.05,Low
28,PhD,Sales,Sales Executive,3,6,"Communication, JavaScript, SQL, Cloud (AWS/GCP), Data Analysis, Java",76242.95,High
26,Bachelor's,Operations,Operations Manager,4,3,"Communication, Power BI, Excel",50738.52,Low
33,Master's,Finance,CFO,8,2,"Power BI, Leadership",82303.8,High
24,Bachelor's,Finance,Accountant,3,4,"Leadership, Java, Machine Learning, SQL",67627.56,Low
26,Master's,Operations,Logistics Head,1,7,"Cloud (AWS/GCP), Python, Machine Learning, JavaScript, Java, Data Analysis, Project Management",68102.25,Low
24,Bachelor's,Data Science,Data Analyst,3,5,"Data Analysis, Excel, Java, Cloud (AWS/GCP), Python",76700.68,High
27,Bachelor's,Finance,CFO,7,2,"Excel, Python",69450.4,Low
21,Bachelor's,Sales,Sales Head,1,4,"JavaScript, Project Management, Machine Learning, Python",52418.94,Low
30,Master's,Operations,Supply Chain Analyst,7,6,"Communication, Cloud (AWS/GCP), Leadership, JavaScript, Machine Learning, Project Management",79845.4,High
21,Bachelor's,HR,Training Specialist,1,7,"Machine Learning, Data Analysis, Power BI, Cloud (AWS/GCP), Project Management, Excel, SQL",40456.91,Low
32,PhD,Marketing,Content Writer,7,2,"JavaScript, Power BI",79527.36,High
28,PhD,Data Science,ML Engineer,1,5,"Data Analysis, Excel, Machine Learning, Communication, Java",94891.1,High
26,Master's,Sales,Account Manager,1,2,"Power BI, Cloud (AWS/GCP)",61139.38,Low
29,High School,Finance,Accountant,8,3,"JavaScript, Python, Data Analysis",58026.47,Low
23,Bachelor's,Marketing,Content Writer,3,6,"Cloud (AWS/GCP), Java, Power BI, JavaScript, Excel, Python",57810.83,Low
25,Master's,IT,DevOps Engineer,0,4,"Java, SQL, Python, Leadership",77681.57,High
22,Bachelor's,HR,Training Specialist,1,3,"Communication, SQL, Machine Learning",50754.81,Low
22,Bachelor's,IT,DevOps Engineer,0,7,"Java, Cloud (AWS/GCP), SQL, Python, JavaScript, Leadership, Power BI",58062.08,Low
21,Bachelor's,Sales,Sales Head,0,7,"Project Management, Cloud (AWS/GCP), Python, JavaScript, Java, SQL, Communication",59056.49,Low
33,Bachelor's,Operations,Logistics Head,12,4,"Cloud (AWS/GCP), Java, Machine Learning, Project Management",78350.76,High
24,Bachelor's,Sales,Sales Head,3,3,"Java, JavaScript, Data Analysis",45811.02,Low
33,Bachelor's,IT,DevOps Engineer,13,6,"Cloud (AWS/GCP), Communication, JavaScript, Python, Machine Learning, Excel",92766.92,High
30,Master's,Operations,Operations Manager,5,7,"Project Management, Excel, Communication, JavaScript, Java, Power BI, Leadership",69334.99,Low
26,Master's,IT,Software Engineer,3,2,"JavaScript, SQL",50672.13,Low
31,Bachelor's,Data Science,ML Engineer,11,6,"Data Analysis, Excel, Machine Learning, Python, Power BI, Project Management",89765.46,High
28,Master's,HR,Training Specialist,5,6,"SQL, Java, JavaScript, Leadership, Python, Excel",81665.24,High
26,High School,HR,HR Manager,5,4,"Data Analysis, Cloud (AWS/GCP), Java, Project Management",50241.01,Low
29,Master's,Operations,Supply Chain Analyst,4,4,"Leadership, Power BI, Machine Learning, Cloud (AWS/GCP)",79607.77,High
33,Bachelor's,HR,HR Manager,10,7,"Project Management, Leadership, Data Analysis, JavaScript, SQL, Java, Python",73126.0,High
29,Master's,HR,Training Specialist,6,2,"Data Analysis, Project Management",61602.06,Low
35,Master's,Finance,Accountant,10,6,"Cloud (AWS/GCP), Power BI, SQL, Data Analysis, Python, Machine Learning",93921.58,High
26,Master's,Operations,Logistics Head,2,6,"JavaScript, Python, Java, Communication, Project Management, Data Analysis",70436.23,High
40,Bachelor's,Operations,Operations Manager,19,5,"Leadership, Excel, Data Analysis, Power BI, SQL",71369.41,High
23,Master's,Sales,Sales Executive,1,2,"Power BI, SQL",54315.17,Low
34,Master's,Sales,Sales Executive,12,5,"Data Analysis, Power BI, Python, Excel, Cloud (AWS/GCP)",97029.64,High
27,PhD,Sales,Account Manager,1,2,"Java, Cloud (AWS/GCP)",67974.79,Low
25,Bachelor's,IT,QA Engineer,3,6,"Data Analysis, Communication, SQL, Excel, Python, Java",68572.65,Low
25,Bachelor's,Operations,Operations Manager,3,5,"Leadership, Project Management, Cloud (AWS/GCP), JavaScript, Python",58259.18,Low
24,Bachelor's,Sales,Sales Head,4,7,"Data Analysis, Excel, Project Management, JavaScript, SQL, Machine Learning, Communication",76422.77,High
23,Bachelor's,Operations,Supply Chain Analyst,2,7,"Leadership, Machine Learning, Java, Power BI, Cloud (AWS/GCP), Communication, Data Analysis",56150.48,Low
25,Bachelor's,Sales,Sales Head,2,2,"Python, Project Management",54104.88,Low
30,Bachelor's,Sales,Sales Executive,10,6,"Leadership, Power BI, SQL, Communication, Cloud (AWS/GCP), JavaScript",74914.02,High
26,Master's,Marketing,Content Writer,3,3,"Excel, SQL, Leadership",44322.62,Low
22,Bachelor's,Operations,Supply Chain Analyst,1,4,"Machine Learning, Project Management, Python, Leadership",42807.56,Low
26,Bachelor's,Finance,Accountant,6,7,"Data Analysis, Communication, SQL, JavaScript, Leadership, Cloud (AWS/GCP), Excel",71315.89,High
28,Master's,HR,HR Manager,3,4,"Excel, Java, Communication, Cloud (AWS/GCP)",49540.33,Low
30,PhD,Finance,CFO,3,2,"Data Analysis, Java",62211.55,Low
31,Master's,IT,QA Engineer,8,5,"Java, Machine Learning, Excel, SQL, Python",83131.18,High
25,Bachelor's,Sales,Sales Executive,2,6,"Excel, Python, Power BI, Communication, JavaScript, Cloud (AWS/GCP)",50659.32,Low
30,Bachelor's,Finance,Accountant,7,4,"Cloud (AWS/GCP), SQL, Power BI, Project Management",49113.51,Low
26,Master's,HR,Recruiter,2,2,"Excel, Machine Learning",72144.56,High
25,PhD,Data Science,Data Analyst,0,3,"Data Analysis, Machine Learning, Power BI",91331.65,High
39,Master's,Data Science,Data Scientist,15,7,"Communication, Python, Java, JavaScript, Cloud (AWS/GCP), Leadership, Machine Learning",106084.05,High
25,Master's,IT,DevOps Engineer,1,2,"Cloud (AWS/GCP), Excel",71382.22,High
29,Bachelor's,Data Science,Data Scientist,7,3,"SQL, Excel, Project Management",81020.9,High
29,Master's,IT,Software Engineer,6,5,"JavaScript, Communication, Machine Learning, SQL, Leadership",75139.26,High
23,High School,Sales,Sales Head,3,2,"Java, Communication",34985.11,Low
24,Bachelor's,Sales,Sales Executive,3,2,"Cloud (AWS/GCP), Data Analysis",52963.79,Low
22,High School,Marketing,Marketing Manager,2,2,"Java, Cloud (AWS/GCP)",29450.52,Low
28,Master's,Finance,Accountant,4,6,"Project Management, Data Analysis, Leadership, Communication, JavaScript, Java",71305.39,High
26,Master's,Operations,Logistics Head,4,6,"JavaScript, Excel, Machine Learning, Power BI, Leadership, Communication",69129.97,Low
31,PhD,Finance,CFO,7,4,"Power BI, SQL, Python, Communication",89507.38,High
22,High School,HR,Training Specialist,3,5,"Java, Cloud (AWS/GCP), Excel, Machine Learning, Data Analysis",43671.56,Low
31,Master's,Sales,Account Manager,8,6,"Project Management, Excel, Communication, Python, Data Analysis, Leadership",78960.74,High
26,Master's,HR,Recruiter,1,4,"Excel, Java, Communication, SQL",61283.46,Low
24,High School,Finance,Financial Analyst,6,3,"SQL, Project Management, Communication",50941.93,Low
25,Master's,Data Science,Data Analyst,0,6,"SQL, Cloud (AWS/GCP), Project Management, JavaScript, Machine Learning, Communication",75496.64,High
27,Bachelor's,Data Science,ML Engineer,5,3,"JavaScript, Leadership, Data Analysis",83517.24,High
21,Bachelor's,Operations,Logistics Head,0,7,"Machine Learning, Data Analysis, SQL, Python, Java, Project Management, Communication",54959.76,Low
33,Master's,Finance,Accountant,9,3,"JavaScript, Communication, Project Management",76393.67,High
29,Bachelor's,Operations,Supply Chain Analyst,7,6,"Cloud (AWS/GCP), Java, Python, JavaScript, Machine Learning, SQL",62492.48,Low
22,Master's,IT,QA Engineer,0,3,"Python, Machine Learning, Data Analysis",56117.5,Low
26,PhD,HR,Training Specialist,2,4,"Communication, Machine Learning, Java, SQL",62840.62,Low
24,PhD,Finance,Financial Analyst,0,2,"Communication, SQL",81569.07,High
26,Master's,Sales,Sales Head,4,2,"Python, Java",65155.8,Low
21,Bachelor's,IT,DevOps Engineer,1,2,"Cloud (AWS/GCP), Leadership",50355.74,Low
20,High School,Operations,Logistics Head,2,4,"Data Analysis, JavaScript, Project Management, SQL",29419.86,Low
26,PhD,Operations,Logistics Head,0,2,"JavaScript, Cloud (AWS/GCP)",61772.41,Low
22,High School,Data Science,ML Engineer,2,3,"Communication, JavaScript, SQL",48986.57,Low
29,Master's,IT,DevOps Engineer,4,6,"Project Management, Cloud (AWS/GCP), Leadership, SQL, Data Analysis, Machine Learning",87038.42,High
27,Bachelor's,Data Science,Data Scientist,4,7,"Python, Data Analysis, Java, Project Management, SQL, Cloud (AWS/GCP), Power BI",66950.57,Low
28,Master's,Finance,Financial Analyst,4,6,"Leadership, Project Management, SQL, Communication, Cloud (AWS/GCP), Excel",76138.11,High
24,High School,HR,Recruiter,5,2,"Java, Excel",41804.78,Low
22,Bachelor's,HR,Training Specialist,2,2,"Machine Learning, Project Management",54027.0,Low
24,Master's,Finance,CFO,2,7,"Excel, Machine Learning, Leadership, Java, Cloud (AWS/GCP), SQL, Data Analysis",64707.52,Low
26,PhD,Marketing,Marketing Manager,2,3,"Data Analysis, Leadership, Java",56886.06,Low
32,Bachelor's,Operations,Logistics Head,9,7,"Leadership, Data Analysis, Excel, JavaScript, SQL, Communication, Cloud (AWS/GCP)",71114.0,High
37,Bachelor's,Data Science,Data Scientist,14,6,"Power BI, JavaScript, Machine Learning, Leadership, SQL, Data Analysis",79244.8,High
35,PhD,Marketing,Content Writer,10,3,"Communication, JavaScript, Excel",97536.1,High
32,Master's,Marketing,Content Writer,7,3,"Cloud (AWS/GCP), Power BI, Communication",67616.0,Low
44,Master's,HR,Recruiter,20,5,"Python, SQL, JavaScript, Excel, Cloud (AWS/GCP)",106877.22,High
24,Bachelor's,Operations,Operations Manager,1,2,"Cloud (AWS/GCP), Leadership",46402.17,Low
32,Bachelor's,IT,DevOps Engineer,9,4,"Machine Learning, Leadership, Power BI, JavaScript",70126.5,High
28,Bachelor's,Finance,Accountant,7,4,"JavaScript, Project Management, Python, Leadership",72995.77,High
24,Bachelor's,Data Science,Data Analyst,1,4,"Communication, Python, Machine Learning, JavaScript",54839.39,Low
34,Bachelor's,IT,Software Engineer,11,7,"Power BI, Communication, Java, Leadership, Machine Learning, JavaScript, Python",81655.97,High
45,Bachelor's,HR,HR Manager,25,4,"Data Analysis, Project Management, Cloud (AWS/GCP), Python",106724.49,High
27,Bachelor's,Sales,Sales Executive,4,6,"Communication, JavaScript, Python, Data Analysis, Java, Machine Learning",50530.94,Low
27,Master's,Sales,Sales Executive,4,7,"Project Management, Power BI, Communication, Leadership, Machine Learning, SQL, JavaScript",62405.79,Low
33,Master's,IT,QA Engineer,11,7,"Cloud (AWS/GCP), SQL, Power BI, Java, JavaScript, Machine Learning, Communication",92655.71,High
41,High School,Operations,Logistics Head,20,2,"Python, Leadership",80985.74,High
24,Master's,HR,Recruiter,1,6,"Project Management, Data Analysis, Excel, Python, Machine Learning, SQL",65926.38,Low
45,Bachelor's,Operations,Operations Manager,25,5,"Project Management, JavaScript, Leadership, Python, Communication",110805.89,High
29,Master's,IT,DevOps Engineer,5,7,"Power BI, Data Analysis, SQL, Cloud (AWS/GCP), Project Management, Leadership, Python",99420.43,High
32,Bachelor's,IT,QA Engineer,10,7,"Java, Project Management, Python, Cloud (AWS/GCP), JavaScript, Excel, Machine Learning",92125.7,High
20,Bachelor's,Marketing,Marketing Manager,0,6,"Power BI, JavaScript, Communication, Python, Data Analysis, Excel",43603.56,Low
37,Bachelor's,Sales,Account Manager,16,5,"Power BI, Data Analysis, Project Management, Python, Cloud (AWS/GCP)",92616.26,High
22,High School,Data Science,Data Analyst,3,2,"Java, Communication",39837.45,Low
27,Master's,Operations,Supply Chain Analyst,2,6,"Cloud (AWS/GCP), Java, Leadership, Excel, Project Management, JavaScript",66381.38,Low
35,Master's,Sales,Sales Head,11,7,"Python, SQL, Cloud (AWS/GCP), Excel, JavaScript, Communication, Power BI",77827.91,High
21,Bachelor's,Operations,Logistics Head,0,2,"Data Analysis, Java",39807.95,Low
31,Bachelor's,Operations,Operations Manager,8,4,"SQL, Communication, Data Analysis, Power BI",69958.97,Low
24,Bachelor's,Sales,Account Manager,2,4,"Power BI, SQL, Project Management, Communication",49168.72,Low
28,Bachelor's,Operations,Logistics Head,7,3,"Data Analysis, SQL, Power BI",74961.47,High
24,Master's,Data Science,Data Scientist,0,4,"Python, Data Analysis, Communication, Machine Learning",68978.99,Low
32,High School,Operations,Operations Manager,14,4,"Java, Excel, Power BI, Leadership",67526.03,Low
22,Bachelor's,Finance,Accountant,2,5,"JavaScript, Project Management, Leadership, SQL, Communication",58097.02,Low
24,Master's,Marketing,Marketing Manager,0,2,"Data Analysis, Excel",48983.71,Low
27,Master's,Operations,Logistics Head,5,6,"Excel, Communication, SQL, Machine Learning, Data Analysis, Java",78565.56,High
30,High School,Sales,Sales Executive,10,6,"Communication, JavaScript, Java, Cloud (AWS/GCP), SQL, Project Management",57685.86,Low
26,PhD,HR,Recruiter,0,3,"Python, Power BI, Java",72385.45,High
26,Master's,Sales,Account Manager,2,4,"Power BI, JavaScript, Python, Leadership",59438.45,Low
36,Bachelor's,Operations,Operations Manager,15,5,"Cloud (AWS/GCP), Leadership, Communication, SQL, Java",87614.66,High
28,Bachelor's,HR,HR Manager,7,6,"Cloud (AWS/GCP), Communication, Data Analysis, Machine Learning, SQL, Leadership",71422.87,High
30,Master's,Sales,Account Manager,6,3,"Excel, Leadership, JavaScript",66977.3,Low
22,High School,HR,Training Specialist,3,3,"Project Management, Leadership, Java",23630.42,Low
30,Bachelor's,Finance,Accountant,8,4,"Java, Python, Project Management, Communication",61614.44,Low
28,Bachelor's,Operations,Logistics Head,7,2,"Java, Data Analysis",55735.96,Low
23,Bachelor's,HR,Training Specialist,3,5,"JavaScript, Java, Power BI, Cloud (AWS/GCP), Data Analysis",72487.88,High
31,Master's,Operations,Logistics Head,7,4,"Python, Data Analysis, SQL, Java",64819.87,Low
19,High School,IT,DevOps Engineer,1,4,"Data Analysis, Excel, Power BI, JavaScript",49103.98,Low
36,Master's,Operations,Logistics Head,11,4,"Java, Cloud (AWS/GCP), Leadership, Project Management",79463.16,High
23,Master's,HR,Training Specialist,1,3,"Machine Learning, Excel, Cloud (AWS/GCP)",60522.54,Low
25,Bachelor's,Data Science,ML Engineer,3,6,"JavaScript, SQL, Power BI, Communication, Cloud (AWS/GCP), Excel",74724.52,High
28,Bachelor's,Marketing,Content Writer,6,5,"Excel, Power BI, Communication, Python, JavaScript",54621.1,Low
26,Master's,Sales,Sales Executive,4,6,"Leadership, Excel, Power BI, SQL, Python, Communication",71671.9,High
26,Master's,Marketing,SEO Analyst,3,5,"Excel, Machine Learning, Leadership, Power BI, Communication",62536.11,Low
29,Bachelor's,Finance,Accountant,8,5,"JavaScript, SQL, Project Management, Excel, Leadership",60885.01,Low
38,Master's,Sales,Sales Executive,15,7,"Machine Learning, Leadership, JavaScript, Python, Excel, Project Management, SQL",92967.67,High
21,Bachelor's,HR,Recruiter,0,7,"Python, Data Analysis, SQL, Machine Learning, Power BI, Communication, Cloud (AWS/GCP)",44237.94,Low
30,PhD,Data Science,ML Engineer,6,2,"Project Management, Python",101024.7,High
25,Bachelor's,Sales,Sales Head,3,4,"JavaScript, Excel, Machine Learning, Java",44401.61,Low
23,Bachelor's,Finance,Accountant,3,6,"Excel, Power BI, Machine Learning, Project Management, Python, Cloud (AWS/GCP)",56464.41,Low
27,Bachelor's,Data Science,ML Engineer,6,5,"Cloud (AWS/GCP), Java, Communication, Project Management, Excel",66651.57,Low
39,High School,Data Science,Data Analyst,20,5,"Communication, Python, Data Analysis, JavaScript, Java",92577.34,High
21,Bachelor's,HR,Training Specialist,0,3,"Cloud (AWS/GCP), Excel, JavaScript",42501.83,Low
27,Master's,Marketing,Content Writer,2,6,"Cloud (AWS/GCP), JavaScript, Power BI, Python, SQL, Java",66335.07,Low
25,Master's,Sales,Sales Head,0,2,"Excel, Cloud (AWS/GCP)",60135.32,Low
20,Bachelor's,Marketing,Marketing Manager,0,3,"Data Analysis, SQL, Java",48877.34,Low
24,Master's,Finance,Financial Analyst,1,7,"Communication, JavaScript, Project Management, Python, SQL, Excel, Machine Learning",76620.11,High
23,Master's,Operations,Operations Manager,0,6,"Communication, Data Analysis, Leadership, Project Management, SQL, Excel",64795.06,Low
31,Master's,HR,HR Manager,8,6,"Python, SQL, Excel, Leadership, Power BI, Machine Learning",63232.71,Low
24,Bachelor's,Sales,Account Manager,4,5,"Data Analysis, Leadership, Cloud (AWS/GCP), Machine Learning, Project Management",62033.37,Low
26,Bachelor's,HR,Training Specialist,4,5,"Machine Learning, Java, Excel, JavaScript, Cloud (AWS/GCP)",60233.41,Low
23,Bachelor's,Sales,Sales Head,0,7,"Java, Cloud (AWS/GCP), Data Analysis, Excel, Communication, JavaScript, Project Management",61464.95,Low
20,Bachelor's,Sales,Sales Head,0,6,"SQL, Java, Project Management, Data Analysis, Leadership, Machine Learning",53731.18,Low
38,PhD,Sales,Sales Executive,12,7,"JavaScript, Excel, SQL, Project Management, Python, Cloud (AWS/GCP), Leadership",103207.28,High
31,PhD,Operations,Logistics Head,4,3,"SQL, Power BI, Java",87992.31,High
29,Master's,Sales,Account Manager,7,6,"Data Analysis, JavaScript, Leadership, Power BI, Machine Learning, Python",85825.13,High
25,Bachelor's,Sales,Sales Executive,5,7,"JavaScript, Excel, Communication, Power BI, Python, Machine Learning, Java",71514.56,High
34,PhD,Marketing,SEO Analyst,9,4,"Python, Excel, Leadership, Project Management",85175.21,High
21,High School,Data Science,Data Analyst,1,5,"Machine Learning, Excel, Power BI, Data Analysis, Communication",50685.45,Low
25,Bachelor's,Data Science,Data Scientist,5,6,"Communication, Python, JavaScript, Data Analysis, Cloud (AWS/GCP), Machine Learning",67498.51,Low
38,Master's,Sales,Sales Head,13,7,"JavaScript, Machine Learning, Power BI, Data Analysis, Leadership, Python, Java",101907.03,High
27,High School,IT,Software Engineer,9,7,"JavaScript, Power BI, Project Management, SQL, Excel, Cloud (AWS/GCP), Communication",75989.81,High
34,High School,Operations,Logistics Head,13,5,"Communication, Cloud (AWS/GCP), Machine Learning, Leadership, Power BI",60718.41,Low
33,Master's,IT,DevOps Engineer,9,2,"JavaScript, Machine Learning",85666.96,High
22,Bachelor's,Marketing,Content Writer,2,6,"Power BI, Cloud (AWS/GCP), Communication, Python, Java, JavaScript",52000.16,Low
22,Master's,Marketing,Marketing Manager,0,7,"Project Management, Java, Leadership, Power BI, Data Analysis, SQL, Cloud (AWS/GCP)",62491.46,Low
31,Bachelor's,Sales,Sales Head,8,2,"JavaScript, Machine Learning",68521.86,Low
37,Master's,Sales,Sales Head,13,5,"Java, Communication, Data Analysis, Power BI, Machine Learning",90114.36,High
29,Master's,Finance,Financial Analyst,5,5,"Cloud (AWS/GCP), JavaScript, Data Analysis, Leadership, SQL",75242.5,High
20,Bachelor's,Finance,CFO,0,2,"Leadership, JavaScript",45654.46,Low
27,PhD,Data Science,ML Engineer,1,5,"Machine Learning, JavaScript, Cloud (AWS/GCP), Project Management, Java",83254.86,High
27,Bachelor's,Finance,Financial Analyst,6,5,"Excel, Cloud (AWS/GCP), Machine Learning, Data Analysis, Java",64627.51,Low
31,PhD,IT,QA Engineer,5,2,"Cloud (AWS/GCP), Project Management",80741.38,High
